Factor Year,Factor Number,Factor Date,Customer ID,Order ID,Start of rental,End of rental,Machine ID,Product Group,Product Category,Amount,Row Reason,Days Sold,Warehouse Unit,Sales Quantity,Sales Unit,Month
2024,IT  001300,2024/02/29,cust165,2024/ON  000207,2024-01-15,2024-03-14,S423,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,2310.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001299,2024/02/29,cust165,2024/ON  000295,2024-01-15,2024-06-24,S421,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,2310.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001307,2024/02/29,cust165,2024/ON  000395,2024-01-18,2024-12-23,T122,Telehandlers,Fixed Telehandlers,1650.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001296,2024/02/29,cust165,2024/ON  000659,2024-01-30,2024-06-24,S344,Rotating Boom Lifts,Articulated Electric Boom Lifts,1680.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001309,2024/02/29,cust131,2024/ON  000076,2024-01-09,2024-05-22,S364,Rotating Boom Lifts,Articulated Electric Boom Lifts,1725.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001310,2024/02/29,cust131,2024/ON  000666,2024-02-01,2024-08-13,T115,Telehandlers,Rotating Telehandlers,2950.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001311,2024/02/29,cust131,2023/ON  007742,2023-10-25,2024-05-22,T158,Telehandlers,Fixed Telehandlers,1500.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001312,2024/02/29,cust85,2024/ON  000476,2024-01-25,2024-09-11,T92,Telehandlers,Rotating Telehandlers,2700.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001313,2024/02/29,cust73,2022/ON  000987,2022-03-02,2024-05-22,CLI1160,Rotating Boom Lifts,Articulated Electric Boom Lifts,1050.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001314,2024/02/29,cust73,2023/ON  005166,2023-07-12,2024-05-15,S787,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1260.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001331,2024/02/29,cust90,2023/ON  007871,2023-10-27,2024-04-29,S581,Vertical Lifts,Electric Vertical Lifts,616.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001315,2024/02/29,cust1121,2024/ON  000504,2024-01-24,2024-03-05,S608,Vertical Lifts,Electric Vertical Lifts,1680.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001316,2024/02/29,cust103,2022/ON  001159,2022-03-01,2026-03-01,S570,Column Lifts,Column Lifts,320.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001317,2024/02/29,cust103,2022/ON  001158,2022-03-04,2026-03-01,S586,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001318,2024/02/29,cust103,2022/ON  001160,2022-03-01,2026-03-01,S587,Vertical Lifts,Electric Vertical Lifts,415.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001319,2024/02/29,cust103,2022/ON  001161,2022-03-01,2026-03-01,S606,Vertical Lifts,Electric Vertical Lifts,415.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001320,2024/02/29,cust257,2023/ON  005043,2023-07-10,2024-04-04,T104,Telehandlers,Rotating Telehandlers,3150.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001321,2024/02/29,cust238,2024/ON  000556,2024-01-31,2024-04-24,T114,Telehandlers,Rotating Telehandlers,3780.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001328,2024/02/29,cust231,2023/ON  000921,2023-02-16,2024-02-29,S674,Vertical Lifts,Diesel Vertical Lifts,1408.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001329,2024/02/29,cust231,2023/ON  000939,2023-02-16,2024-02-29,T129,Telehandlers,Rotating Telehandlers,2843.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001333,2024/02/29,cust209,2024/ON  000635,2024-01-29,2024-03-20,S505,Vertical Lifts,Electric Vertical Lifts,840.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001335,2024/02/29,cust209,2023/ON  008335,2023-11-16,2024-04-10,T81,Telehandlers,Fixed Telehandlers,900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001336,2024/02/29,cust74,2022/ON  007595,2022-10-13,2025-12-31,S672,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1350.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001337,2024/02/29,cust74,2023/ON  001353,2023-03-17,2025-02-25,S776,Rotating Boom Lifts,Articulated Electric Boom Lifts,1500.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001338,2024/02/29,cust74,2023/ON  001399,2023-03-14,2028-03-13,T145,Telehandlers,Rotating Telehandlers,2800.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001339,2024/02/29,cust74,2023/ON  001839,2023-03-15,2028-03-14,S767,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1300.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001340,2024/02/29,cust74,2023/ON  001890,2023-03-01,2024-03-07,T166,Telehandlers,Rotating Telehandlers,2700.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001341,2024/02/29,cust74,2023/ON  006035,2023-10-17,2024-08-01,S369,Rotating Boom Lifts,Articulated Electric Boom Lifts,1500.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001342,2024/02/29,cust74,2023/ON  008136,2023-11-15,2024-03-07,S729,Rotating Boom Lifts,Articulated Electric Boom Lifts,1785.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001343,2024/02/29,cust74,2024/ON  000025,2024-01-03,2024-04-30,S598,Rotating Boom Lifts,Articulated Electric Boom Lifts,1750.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001345,2024/02/29,cust67,2024/ON  000522,2024-01-01,2024-12-31,S577,Vertical Lifts,Electric Vertical Lifts,500.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001347,2024/02/29,cust122,2022/ON  007083,2022-09-19,2024-11-12,S508,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001351,2024/02/29,cust122,2022/ON  008808,2022-11-21,2024-04-30,T164,Telehandlers,Rotating Telehandlers,2000.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001349,2024/02/29,cust122,2022/ON  009398,2022-12-12,2024-09-07,S527,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001346,2024/02/29,cust122,2023/ON  005253,2023-07-31,2024-03-22,S490,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001350,2024/02/29,cust122,2023/ON  008996,2023-12-21,2024-04-11,CLI1155,Rotating Boom Lifts,Articulated Electric Boom Lifts,840.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001348,2024/02/29,cust122,2023/ON  009181,2023-12-21,2024-04-11,S512,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001355,2024/02/29,cust150,2024/ON  000149,2024-01-17,2025-10-10,S766,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1040.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001357,2024/02/29,cust77,2021/ON  007076,2021-09-01,2024-09-10,S641,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001358,2024/02/29,cust1130,2023/ON  008334,2023-12-11,2024-03-09,T105,Telehandlers,Rotating Telehandlers,3465.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001360,2024/02/29,cust106,2024/ON  000192,2024-01-17,2024-03-18,S667,Rotating Boom Lifts,Spider Boom Lifts,2520.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001362,2024/02/29,cust78,2016/ON  009439,2016-12-07,2024-03-18,S566,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001363,2024/02/29,cust78,2021/ON  002427,2021-04-12,2026-03-31,S610,Vertical Lifts,Electric Vertical Lifts,350.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001364,2024/02/29,cust836,2022/ON  009575,2023-01-01,2024-12-31,C02,Electric Cranes,Electric Cranes,1950.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001367,2024/02/29,cust841,2023/ON  000456,2023-01-25,2025-03-08,S590,Vertical Lifts,Electric Vertical Lifts,630.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001369,2024/02/29,cust109,2023/ON  007416,2023-10-17,2024-08-06,S675,Vertical Lifts,Electric Vertical Lifts,1890.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001373,2024/02/29,cust109,2023/ON  008494,2024-01-04,2025-03-07,T143,Telehandlers,Fixed Telehandlers,1800.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001371,2024/02/29,cust109,2024/ON  000436,2024-01-24,2024-06-04,S825,Vertical Lifts,Electric Vertical Lifts,840.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001370,2024/02/29,cust109,2024/ON  000460,2024-01-24,2025-03-07,S824,Vertical Lifts,Electric Vertical Lifts,840.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001372,2024/02/29,cust109,2024/ON  000461,2024-01-24,2024-06-04,S826,Vertical Lifts,Electric Vertical Lifts,840.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001375,2024/02/29,cust1127,2023/ON  008282,2023-11-20,2024-05-22,S640,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,2205.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001376,2024/02/29,cust1127,2023/ON  009361,2024-01-02,2024-04-24,T100,Telehandlers,Fixed Telehandlers,2415.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001377,2024/02/29,cust833,2022/ON  003982,2022-05-31,2024-12-06,S479,Vertical Lifts,Electric Vertical Lifts,349.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001378,2024/02/29,cust833,2023/ON  009294,2023-12-22,2024-09-06,S637,Rotating Boom Lifts,Articulated Electric Boom Lifts,1680.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001379,2024/02/29,cust176,2024/ON  000234,2024-01-15,2024-03-08,S502,Vertical Lifts,Electric Vertical Lifts,630.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001380,2024/02/29,cust176,2024/ON  000235,2024-01-15,2024-03-08,S511,Vertical Lifts,Electric Vertical Lifts,630.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001381,2024/02/29,cust58,2024/ON  000797,2024-02-01,2024-12-11,S620,Vertical Lifts,Electric Vertical Lifts,345.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001382,2024/02/29,cust58,2023/ON  008660,2023-12-01,2025-03-30,S656,Vertical Lifts,Electric Vertical Lifts,530.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001383,2024/02/29,cust58,2024/ON  000429,2024-01-18,2024-03-04,S697,Vertical Lifts,Electric Vertical Lifts,1260.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001388,2024/02/29,cust11,2023/ON  003277,2023-05-05,2024-04-24,T119,Telehandlers,Fixed Telehandlers,1785.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001389,2024/02/29,cust84,2023/ON  008685,2023-12-01,2026-02-28,S803,Vertical Lifts,Electric Vertical Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001390,2024/02/29,cust829,2021/ON  010543,2022-01-10,2026-12-31,S750,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001391,2024/02/29,cust829,2021/ON  010545,2022-01-10,2026-12-31,S751,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001392,2024/02/29,cust829,2022/ON  001029,2022-02-15,2024-06-03,S753,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001393,2024/02/29,cust829,2022/ON  001031,2022-02-14,2024-07-04,S754,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001394,2024/02/29,cust829,2022/ON  001837,2022-03-18,2026-12-31,S759,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001395,2024/02/29,cust829,2022/ON  001840,2022-03-18,2026-12-31,S760,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001396,2024/02/29,cust829,2022/ON  001844,2022-03-18,2026-12-31,S761,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001397,2024/02/29,cust168,2021/ON  005971,2021-07-22,2025-12-31,S710,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001398,2024/02/29,cust168,2021/ON  005972,2021-07-22,2025-12-31,S711,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001399,2024/02/29,cust168,2021/ON  005973,2021-07-22,2025-12-31,S712,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001400,2024/02/29,cust168,2021/ON  005974,2021-07-22,2025-12-31,S713,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001401,2024/02/29,cust168,2021/ON  005975,2021-07-22,2025-12-31,S714,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001402,2024/02/29,cust168,2021/ON  005976,2021-07-22,2025-12-31,S715,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001403,2024/02/29,cust168,2021/ON  005977,2021-07-22,2025-12-31,S716,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001404,2024/02/29,cust168,2021/ON  005978,2021-07-22,2025-12-31,S717,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001405,2024/02/29,cust168,2021/ON  005979,2021-07-22,2025-12-31,S718,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001406,2024/02/29,cust168,2021/ON  005980,2021-07-22,2025-12-31,S719,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001407,2024/02/29,cust168,2021/ON  005981,2021-07-22,2025-12-31,S720,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001408,2024/02/29,cust168,2021/ON  005982,2021-07-22,2025-12-31,S721,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001409,2024/02/29,cust168,2021/ON  005983,2021-07-22,2026-12-31,S722,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001410,2024/02/29,cust168,2021/ON  005984,2021-07-22,2025-12-31,S723,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001411,2024/02/29,cust168,2021/ON  005985,2021-07-22,2025-12-31,S724,Column Lifts,Column Lifts,150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001412,2024/02/29,cust168,2021/ON  010244,2021-12-16,2025-12-31,S691,Column Lifts,Column Lifts,300.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001413,2024/02/29,cust168,2022/ON  001153,2022-02-21,2025-12-31,S757,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001414,2024/02/29,cust168,2022/ON  001154,2022-02-21,2025-12-31,S756,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001415,2024/02/29,cust168,2022/ON  001338,2022-03-01,2025-12-31,S755,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001416,2024/02/29,cust168,2023/ON  000996,2023-02-13,2025-12-31,S791,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001417,2024/02/29,cust168,2023/ON  000997,2023-02-13,2025-12-31,S792,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001418,2024/02/29,cust168,2023/ON  000998,2023-02-13,2025-12-31,S793,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001419,2024/02/29,cust168,2023/ON  001001,2023-02-13,2025-12-31,S794,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001420,2024/02/29,cust168,2023/ON  001003,2023-02-13,2025-12-31,S795,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001421,2024/02/29,cust168,2023/ON  001004,2023-02-13,2025-12-31,S796,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001422,2024/02/29,cust168,2023/ON  001005,2023-02-13,2025-12-31,S797,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001423,2024/02/29,cust168,2023/ON  001007,2023-02-13,2025-12-31,S799,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001424,2024/02/29,cust168,2023/ON  001009,2023-02-13,2025-12-31,S800,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001425,2024/02/29,cust168,2023/ON  001593,2023-02-13,2025-12-31,S798,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001426,2024/02/29,cust168,2023/ON  005972,2023-08-31,2025-08-31,S829,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001427,2024/02/29,cust168,2023/ON  005976,2023-08-31,2025-08-31,S830,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001428,2024/02/29,cust168,2023/ON  005978,2023-08-31,2025-12-31,S833,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001429,2024/02/29,cust168,2023/ON  005979,2023-08-31,2025-08-31,S834,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001430,2024/02/29,cust168,2023/ON  008176,2023-11-10,2025-12-31,S835,Column Lifts,Column Lifts,400.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001431,2024/02/29,cust116,2017/ON  000708,2017-02-08,2025-12-31,S513,Vertical Lifts,Electric Vertical Lifts,350.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001432,2024/02/29,cust128,2023/ON  000395,2023-01-01,2024-12-31,S562,Rotating Boom Lifts,Articulated Electric Boom Lifts,920.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001437,2024/02/29,cust60,2022/ON  006373,2022-08-25,2024-05-14,CLI1132,Rotating Boom Lifts,Articulated Electric Boom Lifts,987.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001438,2024/02/29,cust60,2023/ON  008637,2023-11-28,2024-08-19,T89,Telehandlers,Rotating Telehandlers,2300.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001440,2024/02/29,cust156,2022/ON  004211,2022-06-10,2024-03-14,S743,Rotating Boom Lifts,Articulated Diesel Boom Lifts,1090.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001441,2024/02/29,cust156,2023/ON  000661,2023-03-17,2024-06-30,T123,Telehandlers,Fixed Telehandlers,1255.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001452,2024/02/29,cust33,2022/ON  004439,2022-08-03,2024-04-10,T130,Telehandlers,Rotating Telehandlers,3360.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001451,2024/02/29,cust33,2022/ON  008155,2022-11-25,2024-09-03,S734,Rotating Boom Lifts,Articulated Electric Boom Lifts,1995.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001453,2024/02/29,cust33,2022/ON  009034,2023-02-17,2024-05-10,T170,Telehandlers,Rotating Telehandlers,4410.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001442,2024/02/29,cust33,2023/ON  006852,2023-09-22,2025-02-21,S485,Vertical Lifts,Electric Vertical Lifts,1176.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001444,2024/02/29,cust33,2023/ON  008831,2024-01-04,2024-07-15,S600,Rotating Boom Lifts,Articulated Electric Boom Lifts,2625.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001450,2024/02/29,cust33,2023/ON  008833,2024-01-04,2025-02-03,S676,Rotating Boom Lifts,Hybrid Articulated Boom Lifts,2205.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001443,2024/02/29,cust33,2023/ON  008988,2024-01-04,2024-11-07,S595,Rotating Boom Lifts,Articulated Electric Boom Lifts,2205.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001448,2024/02/29,cust33,2023/ON  009085,2024-01-08,2025-03-07,S644,Rotating Boom Lifts,Articulated Electric Boom Lifts,1785.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001449,2024/02/29,cust33,2023/ON  009086,2024-01-04,2025-03-07,S661,Vertical Lifts,Electric Vertical Lifts,1155.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001445,2024/02/29,cust33,2023/ON  009087,2024-01-04,2024-10-30,S616,Vertical Lifts,Electric Vertical Lifts,1155.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001454,2024/02/29,cust79,2021/ON  001564,2021-02-24,2024-03-19,S677,Rotating Boom Lifts,Hybrid Articulated Boom Lifts,1600.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001463,2024/02/29,cust120,2023/ON  000950,2023-02-09,2025-01-23,G08,Truck Cranes,Truck Cranes,4350.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001464,2024/02/29,cust120,2023/ON  009011,2023-12-14,2024-07-15,S592,Rotating Boom Lifts,Articulated Electric Boom Lifts,1350.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001465,2024/02/29,cust120,2023/ON  006499,2023-09-11,2024-04-18,S634,Rotating Boom Lifts,Articulated Electric Boom Lifts,2100.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001466,2024/02/29,cust120,2023/ON  006420,2024-01-19,2024-04-30,S742,Rotating Boom Lifts,Articulated Diesel Boom Lifts,4750.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001467,2024/02/29,cust120,2022/ON  002321,2022-04-26,2024-03-15,T109,Telehandlers,Rotating Telehandlers,2800.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001468,2024/02/29,cust120,2023/ON  007521,2023-10-01,2024-05-31,T168,Telehandlers,Fixed Telehandlers,1200.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001475,2024/02/29,cust1389,2024/ON  000734,2024-02-01,2024-03-06,S495,Vertical Lifts,Electric Vertical Lifts,380.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001476,2024/02/29,cust1389,2024/ON  000736,2024-02-01,2024-09-19,S699,Vertical Lifts,Electric Vertical Lifts,530.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001477,2024/02/29,cust566,2023/ON  006883,2023-10-23,2024-08-13,T84,Telehandlers,Fixed Telehandlers,1150.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001478,2024/02/29,cust159,2024/ON  000130,2024-01-15,2024-03-05,S481,Vertical Lifts,Electric Vertical Lifts,370.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001479,2024/02/29,cust159,2024/ON  000128,2024-01-15,2024-03-05,S506,Vertical Lifts,Electric Vertical Lifts,370.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001480,2024/02/29,cust159,2024/ON  000131,2024-01-15,2024-03-05,S515,Vertical Lifts,Electric Vertical Lifts,370.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001481,2024/02/29,cust159,2024/ON  000129,2024-01-15,2024-03-05,CLI1166,Vertical Lifts,Electric Vertical Lifts,370.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001482,2024/02/29,cust15,2017/CC  001864,2017-11-20,2024-08-29,S579,Vertical Lifts,Electric Vertical Lifts,420.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001482,2024/02/29,cust15,2020/CC  010749,2020-12-09,2024-06-12,S521,Vertical Lifts,Electric Vertical Lifts,588.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001540,2024/02/29,cust43,2023/ON  001506,2023-03-01,2024-02-29,S777,Rotating Boom Lifts,Articulated Electric Boom Lifts,1785.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001539,2024/02/29,cust43,2023/ON  006301,2023-09-04,2024-02-29,S775,Rotating Boom Lifts,Articulated Electric Boom Lifts,1785.0,ADN,21.0,GG,21.0,GG,2.0
2024,IT  001487,2024/02/29,cust179,2023/ON  001047,2023-02-14,2024-02-29,S648,Vertical Lifts,Electric Vertical Lifts,680.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001488,2024/02/29,cust440,2023/ON  002418,2023-04-01,2024-03-07,S486,Vertical Lifts,Electric Vertical Lifts,470.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001489,2024/02/29,cust440,2023/ON  002420,2023-04-01,2024-05-08,S183,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001490,2024/02/29,cust440,2023/ON  002421,2023-04-01,2025-03-07,S212,Rotating Boom Lifts,Articulated Electric Boom Lifts,850.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001491,2024/02/29,cust440,2023/ON  002425,2023-04-01,2025-03-07,S426,Rotating Boom Lifts,Articulated Electric Boom Lifts,850.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001492,2024/02/29,cust440,2023/ON  002426,2023-04-01,2025-12-31,S559,Rotating Boom Lifts,Articulated Electric Boom Lifts,1800.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001493,2024/02/29,cust440,2023/ON  006053,2023-09-21,2026-01-01,S645,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001494,2024/02/29,cust440,2023/ON  006055,2023-09-01,2026-01-01,S771,Rotating Boom Lifts,Telescopic Diesel Boom Lifts,1680.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001495,2024/02/29,cust440,2023/ON  008005,2023-11-03,2025-03-07,S525,Vertical Lifts,Electric Vertical Lifts,330.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001496,2024/02/29,cust440,2023/ON  009021,2023-12-18,2025-12-31,S738,Rotating Boom Lifts,Articulated Electric Boom Lifts,1050.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001497,2024/02/29,cust440,2024/ON  000547,2024-01-26,2024-03-05,S517,Vertical Lifts,Electric Vertical Lifts,330.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001498,2024/02/29,cust440,2024/ON  001160,2024-02-13,2025-12-31,S291,Rotating Boom Lifts,Articulated Electric Boom Lifts,900.0,ADN,21.0,GG,1.0,MES,2.0
2024,IT  001506,2024/02/29,cust139,2023/ON  001388,2023-03-01,2024-05-24,T169,Telehandlers,Fixed Telehandlers,2230.0,ADN,21.0,GG,1.0,MES,2.0
